employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role
SYN-00345,Hamburg-Wilhelmsburg,Hamburg,urban,53.49517,10.02983,Production & Technical,True,Early (06:00),True,5,19.5,42,True,False,-1.263,False,False
SYN-00346,Hamburg-Harburg,Hamburg,urban,53.46345,9.95226,Lab & R&D,False,Day (08:00),False,4,15.6,54,True,True,-0.793,False,False
SYN-00347,Ahrensburg,Kr. Stormarn,suburban,53.67439,10.25533,Production & Technical,False,Day (08:00),False,5,19.5,35,False,False,-0.876,False,False
SYN-00348,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66755,10.14029,Production & Technical,True,Late (14:00),True,5,19.5,39,False,True,0.239,False,False
SYN-00349,Hamburg-Wandsbek,Hamburg,urban,53.56393,10.07035,Lab & R&D,False,Day (08:00),False,5,19.5,42,True,True,0.961,False,False
SYN-00350,Hamburg-Langenhorn,Hamburg,urban,53.68118,10.02125,Production & Technical,True,Late (14:00),True,5,19.5,33,False,True,0.172,False,False
SYN-00351,Hamburg-Rahlstedt,Hamburg,suburban,53.60641,10.17015,Production & Technical,False,Day (08:00),False,5,19.5,40,False,True,1.342,False,False
SYN-00352,Hamburg-Ohlsdorf,Hamburg,urban,53.62355,10.01515,Field & Sales,False,Day (08:00),False,3,11.7,52,False,True,-0.8,True,True
SYN-00353,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55716,9.9158,Field & Sales,False,Day (08:00),False,3,11.7,33,True,True,0.364,False,True
SYN-00354,Hamburg-Wandsbek,Hamburg,urban,53.5855,10.07983,Office & Commercial,False,Day (08:00),False,2,7.8,42,False,True,0.099,True,False
SYN-00355,Hamburg-Eppendorf,Hamburg,urban_core,53.59483,9.97756,Production & Technical,True,Early (06:00),True,5,19.5,50,False,False,1.309,True,False
SYN-00356,Hamburg-Uhlenhorst,Hamburg,urban_core,53.573,10.00858,Office & Commercial,False,Day (08:00),False,5,19.5,33,True,True,0.606,False,False
SYN-00357,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.59571,9.76271,Field & Sales,False,Day (08:00),False,2,7.8,54,False,True,-0.166,False,True
SYN-00358,Hamburg-Harburg,Hamburg,urban,53.45395,9.94972,Field & Sales,False,Day (08:00),False,1,3.9,43,False,True,-1.522,False,True
SYN-00359,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57205,9.9356,Production & Technical,True,Late (14:00),True,5,19.5,40,False,True,-0.517,True,False
SYN-00360,Hamburg-Wandsbek,Hamburg,urban,53.55682,10.06513,Production & Technical,True,Early (06:00),True,5,19.5,20,False,True,1.613,False,False
SYN-00361,Elmshorn,Kr. Pinneberg,suburban,53.74167,9.62664,Production & Technical,False,Day (08:00),False,5,19.5,38,False,True,-2.109,False,False
SYN-00362,Hamburg-Langenhorn,Hamburg,urban,53.68429,10.00644,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,1.426,False,False
SYN-00363,Hamburg-Langenhorn,Hamburg,urban,53.68568,10.03489,Office & Commercial,False,Day (08:00),False,2,7.8,61,True,True,0.333,False,False
SYN-00364,Norderstedt,Kr. Segeberg,suburban,53.69397,10.04137,Production & Technical,True,Early (06:00),True,5,19.5,48,True,True,-0.948,False,False
SYN-00365,Hamburg-Rahlstedt,Hamburg,suburban,53.6251,10.17158,Production & Technical,False,Day (08:00),False,5,19.5,54,False,True,-1.132,False,False
SYN-00366,Hamburg-Barmbek,Hamburg,urban_core,53.59532,10.03371,Production & Technical,False,Day (08:00),False,5,19.5,29,False,True,2.463,False,False
SYN-00367,Hamburg-Wilhelmsburg,Hamburg,urban,53.49898,10.01363,Office & Commercial,False,Day (08:00),False,2,7.8,41,True,False,1.578,False,False
SYN-00368,Hamburg-Billstedt/Horn,Hamburg,urban,53.54372,10.08576,Production & Technical,False,Day (08:00),False,5,19.5,55,True,True,-0.186,False,False
SYN-00369,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.6174,10.07066,Production & Technical,True,Late (14:00),True,5,19.5,32,False,True,0.451,False,False
SYN-00370,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.64261,9.8488,Production & Technical,True,Late (14:00),True,5,19.5,53,False,True,-0.93,False,False
SYN-00371,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.58556,9.82874,Field & Sales,False,Day (08:00),False,2,7.8,50,False,True,-0.099,True,True
SYN-00372,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66518,10.0828,Production & Technical,False,Day (08:00),False,5,19.5,45,False,True,-0.824,False,False
SYN-00373,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62116,10.07392,Office & Commercial,False,Day (08:00),False,2,7.8,38,True,True,0.138,False,False
SYN-00374,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.67193,10.17173,Production & Technical,True,Late (14:00),True,5,19.5,31,False,True,1.894,False,False
SYN-00375,Hamburg-Fuhlsbüttel,Hamburg,urban,53.63511,10.01551,Production & Technical,True,Early (06:00),True,5,19.5,62,False,True,-0.279,True,False
SYN-00376,Hamburg-Langenhorn,Hamburg,urban,53.66679,10.02939,Production & Technical,True,Early (06:00),True,5,19.5,49,False,True,-1.015,False,False
SYN-00377,Elmshorn,Kr. Pinneberg,suburban,53.74253,9.63007,Production & Technical,True,Early (06:00),True,5,19.5,46,True,False,-1.533,False,False
SYN-00378,Hamburg-Barmbek,Hamburg,urban_core,53.57017,10.03779,Production & Technical,True,Night (22:00),True,5,19.5,37,False,True,0.56,True,False
SYN-00379,Hamburg-Winterhude,Hamburg,urban_core,53.59401,10.03712,Office & Commercial,False,Day (08:00),False,2,7.8,42,False,True,-0.411,False,False
SYN-00380,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58885,9.92654,Office & Commercial,False,Day (08:00),False,3,11.7,44,False,False,0.363,False,False
SYN-00381,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.56458,9.94913,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,-1.336,True,False
SYN-00382,Elmshorn,Kr. Pinneberg,suburban,53.76183,9.66533,Office & Commercial,False,Day (08:00),False,4,15.6,50,False,True,0.457,False,False
SYN-00383,Hamburg-Wilhelmsburg,Hamburg,urban,53.49578,9.99177,Office & Commercial,False,Day (08:00),False,2,7.8,33,False,True,-0.76,False,False
SYN-00384,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57302,9.96633,Production & Technical,False,Day (08:00),False,5,19.5,26,False,False,0.663,False,False
SYN-00385,Hamburg-Winterhude,Hamburg,urban_core,53.59762,10.03075,Production & Technical,True,Early (06:00),True,5,19.5,43,False,True,-0.005,False,False
SYN-00386,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.43068,9.85905,Production & Technical,False,Day (08:00),False,5,19.5,23,False,True,1.735,False,False
SYN-00387,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59592,9.89361,Production & Technical,True,Early (06:00),True,5,19.5,38,True,False,0.388,False,False
SYN-00388,Ahrensburg,Kr. Stormarn,suburban,53.659,10.23549,Office & Commercial,False,Day (08:00),False,5,19.5,36,False,True,1.945,False,False
SYN-00389,Hamburg-Langenhorn,Hamburg,urban,53.68097,10.01144,Field & Sales,False,Day (08:00),False,1,3.9,47,True,True,0.627,False,True
SYN-00390,Quickborn,Kr. Pinneberg,suburban,53.72343,9.91225,Field & Sales,False,Day (08:00),False,1,3.9,64,False,True,0.959,False,True
SYN-00391,Hamburg-Rahlstedt,Hamburg,suburban,53.61071,10.13893,Field & Sales,False,Day (08:00),False,1,3.9,21,False,True,0.041,False,True
SYN-00392,Hamburg-Langenhorn,Hamburg,urban,53.67585,10.02132,Production & Technical,False,Day (08:00),False,5,19.5,64,False,False,0.129,False,False
SYN-00393,Hamburg-Wandsbek,Hamburg,urban,53.57377,10.03764,Production & Technical,True,Early (06:00),True,5,19.5,39,True,False,1.419,False,False
SYN-00394,Hamburg-Billstedt/Horn,Hamburg,urban,53.55922,10.08826,Production & Technical,False,Day (08:00),False,5,19.5,46,True,True,0.988,False,False
SYN-00395,Norderstedt,Kr. Segeberg,suburban,53.72238,9.95515,Production & Technical,False,Day (08:00),False,5,19.5,26,True,True,0.698,False,False
SYN-00396,Hamburg-Eppendorf,Hamburg,urban_core,53.58024,9.97601,Production & Technical,False,Day (08:00),False,5,19.5,53,False,False,-0.161,False,False
SYN-00397,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.78312,9.96809,Production & Technical,True,Late (14:00),True,5,19.5,42,False,True,-0.259,False,False
SYN-00398,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.64363,10.17416,Office & Commercial,False,Day (08:00),False,4,15.6,41,False,False,1.054,False,False
SYN-00399,Hamburg-Eppendorf,Hamburg,urban_core,53.58479,9.96652,Production & Technical,False,Day (08:00),False,5,19.5,21,False,True,2.046,False,False
SYN-00400,Hamburg-Barmbek,Hamburg,urban_core,53.58606,10.0261,Production & Technical,True,Late (14:00),True,5,19.5,43,True,True,-0.26,True,False
SYN-00401,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.67404,10.15955,Office & Commercial,False,Day (08:00),False,5,19.5,51,False,True,-0.994,False,False
SYN-00402,Wedel,Kr. Pinneberg,suburban,53.57578,9.70524,Production & Technical,True,Early (06:00),True,5,19.5,39,True,False,-0.954,False,False
SYN-00403,Hamburg-Wilhelmsburg,Hamburg,urban,53.52213,10.02168,Lab & R&D,False,Day (08:00),False,3,11.7,55,False,True,0.763,False,False
SYN-00404,Hamburg-Langenhorn,Hamburg,urban,53.65864,10.00249,Production & Technical,True,Late (14:00),True,5,19.5,54,False,False,-0.979,False,False
SYN-00405,Buchholz i.d.N.,Kr. Harburg,rural,53.33339,9.88192,Office & Commercial,False,Day (08:00),False,5,19.5,35,False,True,0.634,False,False
SYN-00406,Pinneberg,Kr. Pinneberg,suburban,53.65831,9.81652,Production & Technical,True,Late (14:00),True,5,19.5,60,True,True,0.146,False,False
SYN-00407,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.64952,10.14275,Office & Commercial,False,Day (08:00),False,4,15.6,42,True,True,-0.645,False,False
SYN-00408,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.78863,9.96058,Production & Technical,False,Day (08:00),False,5,19.5,43,False,True,1.447,True,False
SYN-00409,Hamburg-Langenhorn,Hamburg,urban,53.67676,10.03619,Production & Technical,True,Late (14:00),True,5,19.5,43,True,True,-1.329,True,False
SYN-00410,Winsen (Luhe),Kr. Harburg,rural,53.36597,10.22809,Office & Commercial,False,Day (08:00),False,5,19.5,43,False,True,1.343,False,False
SYN-00411,Hamburg-Billstedt/Horn,Hamburg,urban,53.55585,10.0953,Production & Technical,True,Early (06:00),True,5,19.5,20,False,False,0.836,False,False
SYN-00412,Hamburg-Rahlstedt,Hamburg,suburban,53.62049,10.12831,Production & Technical,True,Late (14:00),True,5,19.5,40,False,True,-2.14,False,False
SYN-00413,Norderstedt,Kr. Segeberg,suburban,53.6964,9.95124,Lab & R&D,False,Day (08:00),False,5,19.5,27,False,True,1.742,False,False
SYN-00414,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.6407,9.85463,Production & Technical,False,Day (08:00),False,5,19.5,60,False,True,0.572,False,False
SYN-00415,Norderstedt,Kr. Segeberg,suburban,53.73428,10.00358,Office & Commercial,False,Day (08:00),False,3,11.7,59,False,True,-0.812,True,False
SYN-00416,Hamburg-Poppenbüttel,Hamburg,suburban,53.64849,10.07945,Office & Commercial,False,Day (08:00),False,4,15.6,51,False,True,-1.215,False,False
SYN-00417,Hamburg-Langenhorn,Hamburg,urban,53.67176,10.01995,Production & Technical,True,Early (06:00),True,5,19.5,39,False,False,-1.369,True,False
SYN-00418,Hamburg-Wilhelmsburg,Hamburg,urban,53.49107,9.9937,Office & Commercial,False,Day (08:00),False,4,15.6,31,False,True,2.749,True,False
SYN-00419,Hamburg-Niendorf,Hamburg,urban,53.60194,9.96327,Production & Technical,True,Night (22:00),True,5,19.5,35,False,True,-0.657,True,False
SYN-00420,Schenefeld,Kr. Pinneberg,suburban,53.60235,9.82793,Office & Commercial,False,Day (08:00),False,4,15.6,63,False,True,-1.714,False,False
SYN-00421,Hamburg-Rahlstedt,Hamburg,suburban,53.6023,10.17379,Production & Technical,True,Early (06:00),True,5,19.5,34,False,True,0.301,False,False
SYN-00422,Norderstedt,Kr. Segeberg,suburban,53.69625,9.96047,Production & Technical,False,Day (08:00),False,5,19.5,20,False,True,-1.371,False,False
SYN-00423,Norderstedt,Kr. Segeberg,suburban,53.73268,10.01093,Production & Technical,True,Late (14:00),True,5,19.5,53,False,True,-1.265,False,False
SYN-00424,Norderstedt,Kr. Segeberg,suburban,53.71502,9.99066,Lab & R&D,False,Day (08:00),False,5,19.5,59,False,True,0.612,False,False
SYN-00425,Hamburg-Wandsbek,Hamburg,urban,53.58733,10.06748,Office & Commercial,False,Day (08:00),False,3,11.7,60,False,True,0.314,False,False
SYN-00426,Hamburg-Harburg,Hamburg,urban,53.4584,9.94097,Field & Sales,False,Day (08:00),False,1,3.9,53,False,True,-0.42,True,True
SYN-00427,Hamburg-Poppenbüttel,Hamburg,suburban,53.64524,10.08941,Office & Commercial,False,Day (08:00),False,5,19.5,55,False,True,-0.298,False,False
SYN-00428,Quickborn,Kr. Pinneberg,suburban,53.73046,9.91696,Office & Commercial,False,Day (08:00),False,5,19.5,43,False,True,-0.559,False,False
SYN-00429,Norderstedt,Kr. Segeberg,suburban,53.71132,9.9733,Office & Commercial,False,Day (08:00),False,2,7.8,20,False,True,0.205,False,False
SYN-00430,Hamburg-Harburg,Hamburg,urban,53.45852,9.95112,Lab & R&D,False,Day (08:00),False,5,19.5,42,False,True,-0.612,False,False
SYN-00431,Uetersen,Kr. Pinneberg,rural,53.68864,9.67951,Office & Commercial,False,Day (08:00),False,3,11.7,49,False,True,-0.997,False,False
SYN-00432,Hamburg-Wilhelmsburg,Hamburg,urban,53.48512,10.02058,Production & Technical,False,Day (08:00),False,5,19.5,41,True,False,-0.444,True,False
SYN-00433,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.58599,9.91562,Office & Commercial,False,Day (08:00),False,5,19.5,40,True,True,-0.543,False,False
SYN-00434,Kaltenkirchen,Kr. Segeberg,suburban,53.84489,9.93756,Office & Commercial,False,Day (08:00),False,3,11.7,31,False,True,1.127,False,False
SYN-00435,Norderstedt,Kr. Segeberg,suburban,53.69341,9.94682,Production & Technical,False,Day (08:00),False,5,19.5,31,False,True,0.853,False,False
SYN-00436,Hamburg-Niendorf,Hamburg,urban,53.61211,9.93326,Production & Technical,False,Day (08:00),False,5,19.5,62,False,True,-1.116,True,False
SYN-00437,Hamburg-Langenhorn,Hamburg,urban,53.66528,10.00243,Production & Technical,True,Late (14:00),True,5,19.5,63,True,False,-1.394,False,False
SYN-00438,Hamburg-Rotherbaum,Hamburg,urban_core,53.57056,10.00374,Lab & R&D,False,Day (08:00),False,5,19.5,42,True,True,0.193,False,False
SYN-00439,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.56729,9.91353,Production & Technical,True,Night (22:00),True,5,19.5,45,True,True,2.255,False,False
SYN-00440,Hamburg-Rahlstedt,Hamburg,suburban,53.62561,10.16525,Lab & R&D,False,Day (08:00),False,5,19.5,31,False,True,-0.944,False,False
SYN-00441,Quickborn,Kr. Pinneberg,suburban,53.73259,9.87833,Office & Commercial,False,Day (08:00),False,2,7.8,49,False,False,-0.378,False,False
SYN-00442,Hamburg-Fuhlsbüttel,Hamburg,urban,53.63115,10.0259,Office & Commercial,False,Day (08:00),False,5,19.5,61,False,True,-0.078,False,False
SYN-00443,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.56078,9.90979,Production & Technical,True,Late (14:00),True,5,19.5,25,True,True,0.325,False,False
SYN-00444,Hamburg-Niendorf,Hamburg,urban,53.62026,9.96492,Lab & R&D,False,Day (08:00),False,5,19.5,47,False,True,-0.392,False,False
SYN-00445,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66244,10.12579,Office & Commercial,False,Day (08:00),False,4,15.6,48,False,False,0.955,False,False
SYN-00446,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.58958,9.89919,Production & Technical,False,Day (08:00),False,5,19.5,48,False,True,0.504,False,False
SYN-00447,Reinbek/Glinde,Kr. Stormarn,suburban,53.52632,10.2502,Production & Technical,True,Late (14:00),True,5,19.5,60,False,True,0.446,False,False
SYN-00448,Hamburg-Rahlstedt,Hamburg,suburban,53.62564,10.16985,Production & Technical,True,Early (06:00),True,5,19.5,64,False,True,0.123,False,False
SYN-00449,Norderstedt,Kr. Segeberg,suburban,53.70929,9.9447,Production & Technical,True,Late (14:00),True,5,19.5,39,False,True,0.844,False,False
SYN-00450,Hamburg-Rahlstedt,Hamburg,suburban,53.58892,10.18161,Office & Commercial,False,Day (08:00),False,4,15.6,49,False,True,1.368,False,False
SYN-00451,Norderstedt,Kr. Segeberg,suburban,53.69416,10.01372,Field & Sales,False,Day (08:00),False,1,3.9,43,False,True,1.214,False,True
SYN-00452,Pinneberg,Kr. Pinneberg,suburban,53.64946,9.80724,Office & Commercial,False,Day (08:00),False,2,7.8,35,True,True,2.341,False,False
SYN-00453,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.6036,9.89598,Office & Commercial,False,Day (08:00),False,3,11.7,45,False,False,1.317,True,False
SYN-00454,Hamburg-Ohlsdorf,Hamburg,urban,53.62287,10.03754,Office & Commercial,False,Day (08:00),False,2,7.8,49,False,True,-0.636,False,False
SYN-00455,Hamburg-Langenhorn,Hamburg,urban,53.67288,9.98857,Lab & R&D,False,Day (08:00),False,4,15.6,44,False,True,0.964,True,False
SYN-00456,Hamburg-Niendorf,Hamburg,urban,53.63164,9.94217,Lab & R&D,False,Day (08:00),False,3,11.7,32,True,True,1.027,False,False
SYN-00457,Reinbek/Glinde,Kr. Stormarn,suburban,53.51935,10.21483,Production & Technical,False,Day (08:00),False,5,19.5,37,False,True,1.904,False,False
SYN-00458,Hamburg-Eppendorf,Hamburg,urban_core,53.57873,9.99369,Field & Sales,False,Day (08:00),False,1,3.9,37,False,True,-0.534,False,True
SYN-00459,Hamburg-Wilhelmsburg,Hamburg,urban,53.5048,9.98614,Production & Technical,True,Late (14:00),True,5,19.5,33,True,True,0.858,False,False
SYN-00460,Hamburg-Rahlstedt,Hamburg,suburban,53.60045,10.15708,Office & Commercial,False,Day (08:00),False,3,11.7,45,True,True,-0.831,False,False
SYN-00461,Hamburg-Wandsbek,Hamburg,urban,53.56817,10.07686,Field & Sales,False,Day (08:00),False,3,11.7,47,True,True,0.579,True,True
SYN-00462,Hamburg-Langenhorn,Hamburg,urban,53.65782,10.01416,Office & Commercial,False,Day (08:00),False,5,19.5,53,False,True,-0.248,True,False
SYN-00463,Ahrensburg,Kr. Stormarn,suburban,53.66544,10.26544,Production & Technical,True,Late (14:00),True,5,19.5,33,False,True,0.529,False,False
SYN-00464,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65916,10.17187,Office & Commercial,False,Day (08:00),False,5,19.5,36,False,True,-1.41,False,False
SYN-00465,Hamburg-Wandsbek,Hamburg,urban,53.55872,10.08625,Production & Technical,True,Late (14:00),True,5,19.5,59,False,True,0.66,False,False
SYN-00466,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.6118,9.92961,Office & Commercial,False,Day (08:00),False,3,11.7,40,False,True,0.389,False,False
SYN-00467,Hamburg-Rahlstedt,Hamburg,suburban,53.5854,10.17583,Production & Technical,True,Early (06:00),True,5,19.5,42,True,True,0.052,False,False
SYN-00468,Ahrensburg,Kr. Stormarn,suburban,53.66397,10.23593,Office & Commercial,False,Day (08:00),False,3,11.7,40,True,True,1.884,False,False
SYN-00469,Hamburg-Langenhorn,Hamburg,urban,53.67566,10.01512,Lab & R&D,False,Day (08:00),False,4,15.6,54,False,True,-0.432,True,False
SYN-00470,Hamburg-Rotherbaum,Hamburg,urban_core,53.5826,9.98913,Production & Technical,True,Night (22:00),True,5,19.5,55,False,False,0.476,False,False
SYN-00471,Hamburg-Barmbek,Hamburg,urban_core,53.57854,10.02959,Production & Technical,False,Day (08:00),False,5,19.5,54,True,True,0.25,False,False
SYN-00472,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56573,9.96062,Office & Commercial,False,Day (08:00),False,2,7.8,42,True,True,0.548,True,False
SYN-00473,Hamburg-Langenhorn,Hamburg,urban,53.68754,10.02136,Production & Technical,False,Day (08:00),False,5,19.5,32,False,True,2.538,False,False
SYN-00474,Hamburg-Langenhorn,Hamburg,urban,53.67202,10.02886,Production & Technical,False,Day (08:00),False,5,19.5,63,False,True,-0.136,False,False
SYN-00475,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67459,10.13269,Production & Technical,True,Early (06:00),True,5,19.5,51,True,True,-0.817,False,False
SYN-00476,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65505,10.20022,Production & Technical,False,Day (08:00),False,5,19.5,37,False,True,1.854,False,False
SYN-00477,Hamburg-Barmbek,Hamburg,urban_core,53.58288,10.06297,Office & Commercial,False,Day (08:00),False,2,7.8,58,False,True,-0.224,True,False
SYN-00478,Hamburg-Rahlstedt,Hamburg,suburban,53.5914,10.17136,Office & Commercial,False,Day (08:00),False,5,19.5,36,False,False,-1.605,False,False
SYN-00479,Hamburg-Rahlstedt,Hamburg,suburban,53.58184,10.1478,Production & Technical,True,Early (06:00),True,5,19.5,58,False,True,-1.108,False,False
SYN-00480,Hamburg-Barmbek,Hamburg,urban_core,53.59674,10.04012,Office & Commercial,False,Day (08:00),False,5,19.5,58,True,True,-1.163,False,False
SYN-00481,Hamburg-Barmbek,Hamburg,urban_core,53.59234,10.05999,Production & Technical,False,Day (08:00),False,5,19.5,32,True,True,-1.283,True,False
SYN-00482,Hamburg-Schnelsen,Hamburg,suburban,53.64854,9.93522,Production & Technical,True,Early (06:00),True,5,19.5,48,True,False,-0.563,False,False
SYN-00483,Hamburg-Wandsbek,Hamburg,urban,53.55872,10.06115,Office & Commercial,False,Day (08:00),False,3,11.7,51,False,True,-0.07,False,False
SYN-00484,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60495,10.10571,Production & Technical,True,Late (14:00),True,5,19.5,64,False,True,0.964,True,False
SYN-00485,Norderstedt,Kr. Segeberg,suburban,53.6957,9.98954,Office & Commercial,False,Day (08:00),False,2,7.8,34,False,True,0.663,True,False
SYN-00486,Hamburg-Barmbek,Hamburg,urban_core,53.58639,10.05309,Lab & R&D,False,Day (08:00),False,3,11.7,58,False,False,0.667,True,False
SYN-00487,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58933,9.95793,Office & Commercial,False,Day (08:00),False,3,11.7,42,True,True,-0.543,True,False
SYN-00488,Hamburg-Poppenbüttel,Hamburg,suburban,53.67011,10.07646,Office & Commercial,False,Day (08:00),False,4,15.6,28,True,True,1.018,True,False
SYN-00489,Hamburg-Wandsbek,Hamburg,urban,53.58672,10.08599,Production & Technical,True,Early (06:00),True,5,19.5,41,True,True,1.558,True,False
SYN-00490,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55989,9.9436,Production & Technical,False,Day (08:00),False,5,19.5,42,True,True,0.745,True,False
SYN-00491,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.60965,9.93138,Production & Technical,True,Early (06:00),True,5,19.5,30,False,True,0.773,False,False
SYN-00492,Hamburg-Rahlstedt,Hamburg,suburban,53.62887,10.15025,Office & Commercial,False,Day (08:00),False,3,11.7,45,False,True,-1.415,False,False
SYN-00493,Hamburg-Rahlstedt,Hamburg,suburban,53.59577,10.14081,Lab & R&D,False,Day (08:00),False,5,19.5,53,False,True,0.771,False,False
SYN-00494,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59695,10.07174,Production & Technical,False,Day (08:00),False,5,19.5,45,False,False,1.881,False,False
SYN-00495,Hamburg-Harburg,Hamburg,urban,53.48211,9.97689,Production & Technical,False,Day (08:00),False,5,19.5,36,True,False,0.573,False,False
SYN-00496,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.56304,9.94154,Production & Technical,False,Day (08:00),False,5,19.5,40,False,True,-0.211,False,False
SYN-00497,Hamburg-Barmbek,Hamburg,urban_core,53.59193,10.03811,Office & Commercial,False,Day (08:00),False,3,11.7,42,True,False,0.188,False,False
SYN-00498,Hamburg-Rahlstedt,Hamburg,suburban,53.61139,10.19124,Office & Commercial,False,Day (08:00),False,4,15.6,44,False,True,-0.554,False,False
SYN-00499,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59614,10.0672,Office & Commercial,False,Day (08:00),False,2,7.8,54,False,False,-0.41,True,False
SYN-00500,Hamburg-Uhlenhorst,Hamburg,urban_core,53.5613,10.03304,Lab & R&D,False,Day (08:00),False,3,11.7,45,True,True,0.948,True,False
SYN-00501,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.55895,9.92414,Production & Technical,False,Day (08:00),False,5,19.5,27,False,True,0.679,False,False
SYN-00502,Pinneberg,Kr. Pinneberg,suburban,53.67419,9.78801,Office & Commercial,False,Day (08:00),False,3,11.7,36,True,True,1.004,False,False
SYN-00503,Wedel,Kr. Pinneberg,suburban,53.58881,9.71918,Office & Commercial,False,Day (08:00),False,3,11.7,44,False,True,0.238,True,False
SYN-00504,Hamburg-Rotherbaum,Hamburg,urban_core,53.58133,9.98471,Production & Technical,True,Night (22:00),True,5,19.5,54,False,False,-0.714,True,False
SYN-00505,Hamburg-Uhlenhorst,Hamburg,urban_core,53.56417,10.03432,Lab & R&D,False,Day (08:00),False,5,19.5,56,False,False,-0.384,False,False
SYN-00506,Hamburg-Harburg,Hamburg,urban,53.4441,9.94383,Production & Technical,False,Day (08:00),False,5,19.5,62,False,True,-0.746,False,False
SYN-00507,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65755,10.1574,Office & Commercial,False,Day (08:00),False,2,7.8,43,False,True,-0.303,False,False
SYN-00508,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.80349,9.98864,Office & Commercial,False,Day (08:00),False,3,11.7,50,False,False,1.561,False,False
SYN-00509,Hamburg-Eimsbüttel,Hamburg,urban_core,53.59139,9.94313,Lab & R&D,False,Day (08:00),False,4,15.6,26,False,False,2.572,False,False
SYN-00510,Hamburg-Langenhorn,Hamburg,urban,53.66328,10.01132,Office & Commercial,False,Day (08:00),False,4,15.6,47,True,True,0.903,True,False
SYN-00511,Norderstedt,Kr. Segeberg,suburban,53.69811,9.94978,Production & Technical,True,Late (14:00),True,5,19.5,30,False,True,0.219,False,False
SYN-00512,Kaltenkirchen,Kr. Segeberg,suburban,53.84458,9.97518,Lab & R&D,False,Day (08:00),False,4,15.6,41,True,True,-1.445,True,False
SYN-00513,Norderstedt,Kr. Segeberg,suburban,53.67556,9.98405,Office & Commercial,False,Day (08:00),False,3,11.7,64,False,True,-0.247,False,False
SYN-00514,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.65024,10.07841,Office & Commercial,False,Day (08:00),False,2,7.8,45,False,True,-0.94,False,False
SYN-00515,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59956,10.09496,Office & Commercial,False,Day (08:00),False,2,7.8,32,False,False,1.947,False,False
SYN-00516,Hamburg-Ohlsdorf,Hamburg,urban,53.63165,10.04649,Production & Technical,True,Early (06:00),True,5,19.5,46,False,False,-1.523,False,False
SYN-00517,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65054,10.18461,Office & Commercial,False,Day (08:00),False,3,11.7,36,True,True,0.384,False,False
